source_row,timestamp,CO(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,eligible,missing_target,all_predictors_missing
227,2004-03-20 03:00:00,1.3,997.0,677.0,1252.0,1359.0,591.0,13.8,55.1,0.8666,True,False,False
228,2004-03-20 04:00:00,,945.0,646.0,1308.0,1332.0,505.0,13.8,54.6,0.8574,False,True,False
229,2004-03-20 05:00:00,0.8,956.0,661.0,1260.0,1351.0,518.0,13.6,55.1,0.856,True,False,False
230,2004-03-20 06:00:00,0.8,966.0,622.0,1317.0,1342.0,571.0,13.6,59.0,0.9129,True,False,False
231,2004-03-20 07:00:00,1.1,1064.0,728.0,1161.0,1461.0,842.0,13.5,58.4,0.896,True,False,False
232,2004-03-20 08:00:00,2.1,1300.0,935.0,902.0,1623.0,1145.0,13.8,58.0,0.9083,True,False,False
233,2004-03-20 09:00:00,2.4,1348.0,998.0,834.0,1689.0,1218.0,14.6,53.1,0.8765,True,False,False
234,2004-03-20 10:00:00,2.6,1425.0,1068.0,776.0,1764.0,1341.0,15.0,52.3,0.8881,True,False,False
235,2004-03-20 11:00:00,2.8,1474.0,1061.0,768.0,1768.0,1406.0,15.4,52.1,0.9046,True,False,False
236,2004-03-20 12:00:00,2.6,1490.0,1039.0,782.0,1757.0,1422.0,16.3,50.0,0.9158,True,False,False
237,2004-03-20 13:00:00,2.6,1495.0,1040.0,809.0,1735.0,1373.0,17.1,47.9,0.9281,True,False,False
238,2004-03-20 14:00:00,2.1,1376.0,953.0,900.0,1636.0,1153.0,19.0,42.9,0.937,True,False,False
239,2004-03-20 15:00:00,1.7,1305.0,884.0,980.0,1573.0,927.0,19.5,42.3,0.9476,True,False,False
240,2004-03-20 16:00:00,1.6,1283.0,844.0,1036.0,1539.0,766.0,19.5,42.3,0.9493,True,False,False
241,2004-03-20 17:00:00,2.1,1392.0,967.0,930.0,1649.0,941.0,19.1,43.8,0.9556,True,False,False
242,2004-03-20 18:00:00,2.3,1452.0,1063.0,856.0,1774.0,1146.0,18.5,46.3,0.9744,True,False,False
243,2004-03-20 19:00:00,3.5,1633.0,1199.0,734.0,1919.0,1417.0,17.4,51.6,1.0159,True,False,False
244,2004-03-20 20:00:00,3.9,1625.0,1191.0,733.0,1885.0,1442.0,17.1,51.3,0.9914,True,False,False
245,2004-03-20 21:00:00,3.3,1535.0,1108.0,785.0,1820.0,1323.0,16.4,53.8,0.9964,True,False,False
246,2004-03-20 22:00:00,2.3,1323.0,973.0,864.0,1712.0,1125.0,16.2,55.4,1.0132,True,False,False
247,2004-03-20 23:00:00,2.1,1309.0,937.0,905.0,1672.0,1036.0,15.9,57.7,1.0356,True,False,False
248,2004-03-21 00:00:00,2.8,1456.0,999.0,835.0,1714.0,1202.0,15.7,58.6,1.0396,True,False,False
249,2004-03-21 01:00:00,2.1,1300.0,872.0,941.0,1577.0,1054.0,15.1,60.9,1.0398,True,False,False
250,2004-03-21 02:00:00,1.6,1203.0,823.0,1004.0,1526.0,903.0,15.6,56.6,0.9951,True,False,False
251,2004-03-21 03:00:00,1.6,1195.0,836.0,987.0,1554.0,885.0,15.2,57.9,0.9941,True,False,False
252,2004-03-21 04:00:00,,1117.0,802.0,1029.0,1539.0,818.0,15.4,57.8,1.0021,False,True,False
253,2004-03-21 05:00:00,1.1,1062.0,711.0,1136.0,1461.0,700.0,14.9,60.6,1.0196,True,False,False
254,2004-03-21 06:00:00,0.7,947.0,594.0,1300.0,1390.0,580.0,14.5,63.0,1.0316,True,False,False
255,2004-03-21 07:00:00,0.8,1065.0,687.0,1143.0,1492.0,815.0,14.2,66.2,1.063,True,False,False
256,2004-03-21 08:00:00,1.2,1155.0,734.0,1062.0,1528.0,1035.0,14.5,65.3,1.0704,True,False,False
257,2004-03-21 09:00:00,1.4,1220.0,782.0,996.0,1560.0,1067.0,15.3,62.1,1.073,True,False,False
258,2004-03-21 10:00:00,1.7,1301.0,862.0,914.0,1633.0,1114.0,16.3,59.0,1.0868,True,False,False
259,2004-03-21 11:00:00,1.8,1279.0,870.0,911.0,1646.0,1000.0,18.9,49.6,1.07,True,False,False
260,2004-03-21 12:00:00,1.8,1267.0,883.0,953.0,1617.0,906.0,19.4,46.1,1.0249,True,False,False
261,2004-03-21 13:00:00,1.9,1239.0,848.0,981.0,1568.0,822.0,20.8,41.6,1.0091,True,False,False
262,2004-03-21 14:00:00,1.3,1128.0,742.0,1144.0,1507.0,610.0,21.4,40.3,1.0126,True,False,False
263,2004-03-21 15:00:00,1.6,1243.0,916.0,962.0,1669.0,657.0,21.2,39.3,0.9791,True,False,False
264,2004-03-21 16:00:00,1.9,1208.0,853.0,1060.0,1506.0,647.0,20.3,38.0,0.8942,True,False,False
265,2004-03-21 17:00:00,2.3,1306.0,938.0,961.0,1607.0,762.0,19.4,41.3,0.9206,True,False,False
266,2004-03-21 18:00:00,3.8,1546.0,1151.0,769.0,1874.0,1122.0,18.5,43.8,0.9252,True,False,False
267,2004-03-21 19:00:00,3.5,1501.0,1071.0,823.0,1744.0,1130.0,17.8,48.1,0.9689,True,False,False
268,2004-03-21 20:00:00,4.3,1605.0,1153.0,769.0,1840.0,1637.0,17.9,46.9,0.952,True,False,False
269,2004-03-21 21:00:00,2.8,1316.0,974.0,883.0,1673.0,1272.0,17.4,49.1,0.9688,True,False,False
270,2004-03-21 22:00:00,1.9,1195.0,898.0,933.0,1594.0,1098.0,17.0,51.7,0.9914,True,False,False
271,2004-03-21 23:00:00,1.9,1211.0,896.0,920.0,1624.0,1066.0,16.4,55.1,1.0198,True,False,False
272,2004-03-22 00:00:00,1.7,1161.0,815.0,995.0,1582.0,909.0,16.1,60.0,1.0919,True,False,False
273,2004-03-22 01:00:00,1.5,1095.0,767.0,1050.0,1547.0,818.0,15.8,60.5,1.0805,True,False,False
274,2004-03-22 02:00:00,0.6,897.0,563.0,1417.0,1355.0,472.0,16.3,57.0,1.0491,True,False,False
275,2004-03-22 03:00:00,0.4,842.0,468.0,1813.0,1274.0,394.0,16.9,53.9,1.0309,True,False,False
276,2004-03-22 04:00:00,,854.0,481.0,1756.0,1304.0,396.0,16.1,55.9,1.0153,False,True,False
277,2004-03-22 05:00:00,0.3,845.0,472.0,1786.0,1278.0,378.0,16.5,53.9,1.0049,True,False,False
278,2004-03-22 06:00:00,0.6,942.0,586.0,1480.0,1373.0,432.0,16.4,54.0,0.9979,True,False,False
279,2004-03-22 07:00:00,1.2,1090.0,768.0,1072.0,1538.0,699.0,15.7,57.6,1.0195,True,False,False
280,2004-03-22 08:00:00,3.6,1514.0,1230.0,732.0,1996.0,1252.0,15.8,53.7,0.9571,True,False,False
281,2004-03-22 09:00:00,3.7,1379.0,1252.0,711.0,1962.0,1237.0,17.4,42.1,0.8281,True,False,False
282,2004-03-22 10:00:00,1.8,1074.0,854.0,1032.0,1484.0,772.0,17.9,38.4,0.7793,True,False,False
283,2004-03-22 11:00:00,1.6,1090.0,868.0,1026.0,1509.0,766.0,18.5,36.7,0.7764,True,False,False
284,2004-03-22 12:00:00,1.9,1110.0,964.0,947.0,1577.0,829.0,21.0,29.6,0.7263,True,False,False
285,2004-03-22 13:00:00,2.0,1102.0,994.0,955.0,1599.0,783.0,21.3,28.1,0.7067,True,False,False
286,2004-03-22 14:00:00,2.2,1100.0,1021.0,952.0,1607.0,822.0,21.3,26.1,0.6539,True,False,False
287,2004-03-22 15:00:00,2.1,1094.0,1003.0,965.0,1574.0,813.0,21.3,26.8,0.6681,True,False,False
288,2004-03-22 16:00:00,2.3,1076.0,1034.0,964.0,1544.0,813.0,21.3,24.2,0.606,True,False,False
289,2004-03-22 17:00:00,2.6,1152.0,1062.0,928.0,1606.0,850.0,20.2,28.5,0.6682,True,False,False
290,2004-03-22 18:00:00,3.8,1407.0,1249.0,720.0,1932.0,1276.0,17.0,43.1,0.8264,True,False,False
291,2004-03-22 19:00:00,4.4,1438.0,1325.0,678.0,1993.0,1401.0,15.6,47.4,0.8347,True,False,False
292,2004-03-22 20:00:00,4.5,1425.0,1325.0,678.0,1965.0,1356.0,15.3,47.4,0.8178,True,False,False
293,2004-03-22 21:00:00,3.3,1279.0,1131.0,775.0,1758.0,1243.0,14.5,49.7,0.8177,True,False,False
294,2004-03-22 22:00:00,2.0,1132.0,916.0,920.0,1561.0,1083.0,13.9,52.0,0.8231,True,False,False
295,2004-03-22 23:00:00,1.1,1006.0,729.0,1142.0,1370.0,795.0,14.5,49.4,0.8106,True,False,False
296,2004-03-23 00:00:00,0.9,982.0,700.0,1204.0,1359.0,735.0,13.8,51.4,0.8071,True,False,False
297,2004-03-23 01:00:00,0.8,969.0,636.0,1271.0,1309.0,684.0,14.0,51.3,0.8163,True,False,False
298,2004-03-23 02:00:00,0.7,941.0,621.0,1298.0,1330.0,714.0,13.0,56.8,0.8444,True,False,False
299,2004-03-23 03:00:00,0.5,892.0,522.0,1522.0,1285.0,456.0,11.0,70.0,0.9215,True,False,False
300,2004-03-23 04:00:00,,855.0,478.0,1701.0,1261.0,401.0,10.1,76.8,0.9483,False,True,False
301,2004-03-23 05:00:00,0.3,834.0,459.0,1908.0,1212.0,361.0,8.8,80.5,0.9147,True,False,False
302,2004-03-23 06:00:00,0.5,909.0,567.0,1542.0,1287.0,418.0,9.6,75.4,0.9004,True,False,False
303,2004-03-23 07:00:00,1.1,1061.0,745.0,1178.0,1429.0,616.0,9.8,75.0,0.9093,True,False,False
304,2004-03-23 08:00:00,3.0,1441.0,1124.0,851.0,1829.0,1089.0,10.0,74.2,0.9117,True,False,False
305,2004-03-23 09:00:00,3.8,1498.0,1325.0,684.0,2095.0,1329.0,11.2,69.7,0.9232,True,False,False
306,2004-03-23 10:00:00,3.4,1343.0,1185.0,760.0,1857.0,1311.0,12.0,62.9,0.8803,True,False,False
307,2004-03-23 11:00:00,3.0,1308.0,1166.0,792.0,1794.0,1236.0,12.8,55.8,0.821,True,False,False
308,2004-03-23 12:00:00,2.7,1209.0,1097.0,837.0,1746.0,1147.0,13.1,54.8,0.8234,True,False,False
309,2004-03-23 13:00:00,3.5,1310.0,1207.0,770.0,1847.0,1301.0,13.8,53.4,0.8351,True,False,False
310,2004-03-23 14:00:00,2.8,1171.0,1064.0,881.0,1639.0,1097.0,16.0,42.4,0.7674,True,False,False
311,2004-03-23 15:00:00,1.9,1112.0,980.0,924.0,1589.0,900.0,14.1,49.8,0.7971,True,False,False
312,2004-03-23 16:00:00,2.0,1132.0,927.0,944.0,1570.0,781.0,12.0,61.1,0.8537,True,False,False
313,2004-03-23 17:00:00,3.0,1225.0,1111.0,818.0,1719.0,1013.0,13.6,54.6,0.8465,True,False,False
314,2004-03-23 18:00:00,1.9,1065.0,953.0,962.0,1514.0,790.0,13.7,49.5,0.7695,True,False,False
315,2004-03-23 19:00:00,2.7,1236.0,1084.0,854.0,1688.0,1059.0,11.7,57.1,0.7822,True,False,False
316,2004-03-23 20:00:00,3.3,1309.0,1126.0,812.0,1722.0,1205.0,11.5,58.2,0.7867,True,False,False
317,2004-03-23 21:00:00,1.7,1089.0,884.0,1006.0,1487.0,975.0,12.6,54.2,0.7881,True,False,False
318,2004-03-23 22:00:00,1.3,1000.0,776.0,1141.0,1375.0,896.0,12.0,54.9,0.7664,True,False,False
319,2004-03-23 23:00:00,1.3,1041.0,782.0,1105.0,1425.0,911.0,11.0,61.4,0.8057,True,False,False
320,2004-03-24 00:00:00,1.2,1045.0,756.0,1137.0,1411.0,902.0,11.1,62.2,0.8199,True,False,False
321,2004-03-24 01:00:00,1.1,997.0,744.0,1151.0,1405.0,832.0,10.8,62.5,0.8082,True,False,False
322,2004-03-24 02:00:00,0.9,948.0,634.0,1320.0,1326.0,715.0,11.3,60.0,0.8025,True,False,False
323,2004-03-24 03:00:00,0.6,878.0,551.0,1493.0,1272.0,683.0,10.6,61.6,0.7856,True,False,False
324,2004-03-24 04:00:00,,908.0,559.0,1477.0,1287.0,721.0,10.2,62.7,0.7813,False,True,False
325,2004-03-24 05:00:00,0.6,892.0,522.0,1572.0,1255.0,648.0,10.9,58.6,0.7628,True,False,False
326,2004-03-24 06:00:00,0.8,954.0,561.0,1496.0,1255.0,612.0,10.8,57.2,0.7382,True,False,False
327,2004-03-24 07:00:00,1.2,1045.0,751.0,1186.0,1403.0,800.0,10.4,59.2,0.7455,True,False,False
328,2004-03-24 08:00:00,3.1,1383.0,1109.0,832.0,1706.0,1173.0,11.0,57.3,0.7501,True,False,False
329,2004-03-24 09:00:00,4.4,1597.0,1395.0,652.0,2080.0,1519.0,11.2,56.9,0.7565,True,False,False
330,2004-03-24 10:00:00,3.4,1318.0,1124.0,762.0,1770.0,1287.0,12.1,54.9,0.7734,True,False,False
331,2004-03-24 11:00:00,1.7,1138.0,898.0,950.0,1505.0,966.0,15.1,44.3,0.7535,True,False,False
332,2004-03-24 12:00:00,1.5,1098.0,842.0,1012.0,1440.0,828.0,15.6,40.6,0.7146,True,False,False
333,2004-03-24 13:00:00,1.7,1118.0,927.0,959.0,1477.0,825.0,16.9,34.6,0.6597,True,False,False
334,2004-03-24 14:00:00,2.2,1170.0,1009.0,879.0,1566.0,872.0,16.6,35.6,0.6697,True,False,False
335,2004-03-24 15:00:00,,1112.0,842.0,1015.0,1494.0,680.0,11.3,63.9,0.8554,False,True,False
336,2004-03-24 16:00:00,2.7,1390.0,1028.0,829.0,1730.0,1002.0,9.6,81.1,0.972,True,False,False
337,2004-03-24 17:00:00,2.8,1353.0,1096.0,774.0,1783.0,1159.0,11.7,69.1,0.9497,True,False,False
338,2004-03-24 18:00:00,2.7,1260.0,1050.0,828.0,1722.0,979.0,10.7,68.5,0.8794,True,False,False
339,2004-03-24 19:00:00,4.5,1501.0,1302.0,681.0,2008.0,1311.0,10.7,67.3,0.8643,True,False,False
340,2004-03-24 20:00:00,3.5,1273.0,1130.0,795.0,1744.0,1071.0,10.8,65.7,0.8486,True,False,False
341,2004-03-24 21:00:00,2.6,1179.0,955.0,928.0,1571.0,899.0,10.3,66.3,0.8336,True,False,False
342,2004-03-24 22:00:00,1.7,1047.0,809.0,1064.0,1435.0,766.0,10.1,66.9,0.8248,True,False,False
343,2004-03-24 23:00:00,1.3,973.0,739.0,1186.0,1354.0,589.0,10.4,61.1,0.7717,True,False,False
344,2004-03-25 00:00:00,1.3,997.0,737.0,1168.0,1341.0,631.0,10.3,59.9,0.7516,True,False,False
345,2004-03-25 01:00:00,1.0,970.0,621.0,1400.0,1249.0,479.0,11.0,58.4,0.7686,True,False,False
346,2004-03-25 02:00:00,0.7,902.0,568.0,1450.0,1253.0,479.0,9.1,68.1,0.789,True,False,False
347,2004-03-25 03:00:00,0.7,921.0,538.0,1564.0,1224.0,417.0,9.5,68.2,0.8091,True,False,False
348,2004-03-25 04:00:00,0.5,858.0,490.0,1707.0,1212.0,378.0,9.3,72.3,0.8496,True,False,False
349,2004-03-25 05:00:00,0.5,878.0,457.0,1935.0,1158.0,344.0,9.9,66.8,0.8152,True,False,False
350,2004-03-25 06:00:00,0.6,893.0,540.0,1604.0,1268.0,413.0,7.6,83.2,0.8695,True,False,False
351,2004-03-25 07:00:00,1.1,1038.0,697.0,1260.0,1383.0,605.0,8.1,79.0,0.8544,True,False,False
352,2004-03-25 08:00:00,2.7,1320.0,1035.0,902.0,1721.0,991.0,8.7,74.6,0.8429,True,False,False
353,2004-03-25 09:00:00,3.5,1353.0,1235.0,740.0,1937.0,1175.0,8.6,75.1,0.8415,True,False,False
354,2004-03-25 10:00:00,2.3,1133.0,933.0,969.0,1552.0,923.0,9.7,69.7,0.8389,True,False,False
355,2004-03-25 11:00:00,1.6,1066.0,849.0,1039.0,1468.0,829.0,11.0,64.4,0.8447,True,False,False
356,2004-03-25 12:00:00,1.3,1027.0,809.0,1081.0,1442.0,733.0,13.6,53.0,0.8209,True,False,False
357,2004-03-25 13:00:00,2.0,1106.0,935.0,958.0,1570.0,819.0,14.2,48.4,0.778,True,False,False
358,2004-03-25 14:00:00,1.9,1038.0,907.0,976.0,1492.0,723.0,14.2,46.3,0.7438,True,False,False
359,2004-03-25 15:00:00,1.9,1084.0,924.0,986.0,1501.0,786.0,16.0,41.3,0.7462,True,False,False
360,2004-03-25 16:00:00,2.2,1105.0,982.0,939.0,1545.0,850.0,17.7,35.4,0.7094,True,False,False
361,2004-03-25 17:00:00,2.0,1102.0,957.0,968.0,1527.0,820.0,17.1,37.4,0.7225,True,False,False
362,2004-03-25 18:00:00,2.9,1240.0,1137.0,836.0,1748.0,991.0,14.9,40.5,0.6835,True,False,False
363,2004-03-25 19:00:00,5.2,1443.0,1418.0,666.0,2060.0,1454.0,13.4,47.8,0.7293,True,False,False
364,2004-03-25 20:00:00,4.6,1389.0,1341.0,692.0,1982.0,1488.0,12.6,52.5,0.7642,True,False,False
365,2004-03-25 21:00:00,2.5,1183.0,989.0,904.0,1539.0,1205.0,12.2,53.2,0.7555,True,False,False
366,2004-03-25 22:00:00,1.5,1014.0,798.0,1083.0,1376.0,909.0,10.6,56.1,0.714,True,False,False
367,2004-03-25 23:00:00,1.2,979.0,736.0,1154.0,1324.0,769.0,9.9,59.5,0.7276,True,False,False
368,2004-03-26 00:00:00,1.7,1048.0,787.0,1098.0,1373.0,835.0,9.6,61.1,0.7323,True,False,False
369,2004-03-26 01:00:00,1.4,1024.0,753.0,1131.0,1357.0,793.0,9.7,61.6,0.7425,True,False,False
370,2004-03-26 02:00:00,1.2,974.0,690.0,1208.0,1313.0,733.0,9.4,62.6,0.7398,True,False,False
371,2004-03-26 03:00:00,0.6,862.0,561.0,1449.0,1219.0,502.0,8.2,68.5,0.7455,True,False,False
372,2004-03-26 04:00:00,0.7,925.0,602.0,1398.0,1263.0,562.0,8.0,69.4,0.7459,True,False,False
373,2004-03-26 05:00:00,0.8,952.0,654.0,1210.0,1312.0,832.0,7.7,72.4,0.7655,True,False,False
374,2004-03-26 06:00:00,0.9,1005.0,713.0,1130.0,1363.0,924.0,8.0,71.8,0.7711,True,False,False
375,2004-03-26 07:00:00,1.6,1122.0,842.0,1015.0,1438.0,974.0,8.5,66.3,0.7375,True,False,False
376,2004-03-26 08:00:00,3.4,1351.0,1201.0,783.0,1828.0,1307.0,9.8,59.6,0.7214,True,False,False
377,2004-03-26 09:00:00,3.8,1408.0,1278.0,682.0,1928.0,1481.0,11.2,57.0,0.7544,True,False,False
378,2004-03-26 10:00:00,3.1,1304.0,1142.0,772.0,1747.0,1405.0,14.8,44.1,0.7407,True,False,False
379,2004-03-26 11:00:00,2.7,1207.0,1098.0,826.0,1664.0,1195.0,16.8,35.3,0.6729,True,False,False
380,2004-03-26 12:00:00,2.0,1099.0,1014.0,948.0,1503.0,868.0,19.2,27.1,0.5976,True,False,False
381,2004-03-26 13:00:00,2.3,1106.0,1068.0,915.0,1535.0,874.0,19.1,26.2,0.5741,True,False,False
382,2004-03-26 14:00:00,1.9,1009.0,916.0,1015.0,1391.0,738.0,16.3,30.8,0.5683,True,False,False
383,2004-03-26 15:00:00,1.3,962.0,776.0,1152.0,1279.0,550.0,14.2,36.8,0.5922,True,False,False
384,2004-03-26 16:00:00,1.9,1093.0,933.0,976.0,1454.0,777.0,13.4,41.0,0.6292,True,False,False
385,2004-03-26 17:00:00,2.3,1180.0,1023.0,886.0,1588.0,966.0,14.2,43.3,0.6982,True,False,False
386,2004-03-26 18:00:00,2.4,1168.0,1037.0,868.0,1580.0,990.0,12.1,45.6,0.6403,True,False,False
387,2004-03-26 19:00:00,2.7,1168.0,1063.0,876.0,1540.0,944.0,10.4,48.0,0.6046,True,False,False
388,2004-03-26 20:00:00,2.6,1140.0,1000.0,916.0,1490.0,962.0,10.0,51.1,0.628,True,False,False
389,2004-03-26 21:00:00,1.5,1001.0,811.0,1097.0,1308.0,778.0,9.8,50.8,0.6172,True,False,False
390,2004-03-26 22:00:00,1.2,953.0,743.0,1185.0,1252.0,690.0,9.7,50.4,0.6063,True,False,False
391,2004-03-26 23:00:00,1.1,972.0,715.0,1237.0,1258.0,644.0,9.9,50.2,0.6103,True,False,False
392,2004-03-27 00:00:00,1.5,1021.0,776.0,1144.0,1307.0,753.0,9.4,53.4,0.63,True,False,False
393,2004-03-27 01:00:00,1.0,940.0,664.0,1290.0,1232.0,646.0,8.6,57.8,0.6488,True,False,False
394,2004-03-27 02:00:00,1.2,1046.0,736.0,1142.0,1312.0,838.0,8.1,62.1,0.6746,True,False,False
395,2004-03-27 03:00:00,1.1,1026.0,699.0,1191.0,1292.0,851.0,7.9,63.5,0.6777,True,False,False
396,2004-03-27 04:00:00,,983.0,698.0,1209.0,1296.0,801.0,7.4,64.8,0.6683,False,True,False
397,2004-03-27 05:00:00,0.8,915.0,578.0,1417.0,1212.0,665.0,8.2,58.9,0.6444,True,False,False
398,2004-03-27 06:00:00,0.9,935.0,615.0,1373.0,1250.0,717.0,6.3,66.6,0.641,True,False,False
399,2004-03-27 07:00:00,1.1,976.0,669.0,1270.0,1266.0,795.0,7.2,62.9,0.6396,True,False,False
400,2004-03-27 08:00:00,1.5,1124.0,842.0,1050.0,1418.0,936.0,7.2,63.9,0.65,True,False,False
401,2004-03-27 09:00:00,1.8,1163.0,919.0,922.0,1530.0,1076.0,11.1,50.5,0.6654,True,False,False
402,2004-03-27 10:00:00,2.1,1167.0,966.0,942.0,1520.0,1016.0,15.5,36.1,0.6313,True,False,False
403,2004-03-27 11:00:00,2.1,1121.0,955.0,992.0,1451.0,834.0,17.8,29.2,0.592,True,False,False
404,2004-03-27 12:00:00,1.9,1071.0,940.0,994.0,1449.0,756.0,17.6,30.1,0.6013,True,False,False
405,2004-03-27 13:00:00,2.1,1065.0,979.0,950.0,1467.0,766.0,19.1,26.8,0.5861,True,False,False
406,2004-03-27 14:00:00,2.5,1157.0,1072.0,888.0,1596.0,905.0,17.7,28.6,0.5735,True,False,False
407,2004-03-27 15:00:00,1.9,1046.0,883.0,1051.0,1357.0,765.0,17.8,28.4,0.5737,True,False,False
408,2004-03-27 16:00:00,2.2,1147.0,1042.0,934.0,1538.0,830.0,18.7,26.0,0.5555,True,False,False
409,2004-03-27 17:00:00,2.3,1119.0,1022.0,916.0,1508.0,853.0,17.1,31.3,0.6038,True,False,False
410,2004-03-27 18:00:00,2.7,1210.0,1062.0,886.0,1586.0,981.0,15.8,36.1,0.644,True,False,False
411,2004-03-27 19:00:00,3.0,1306.0,1079.0,827.0,1621.0,1286.0,14.7,40.1,0.6657,True,False,False
412,2004-03-27 20:00:00,2.8,1258.0,1057.0,841.0,1633.0,1244.0,13.6,44.9,0.6991,True,False,False
413,2004-03-27 21:00:00,2.2,1148.0,930.0,948.0,1475.0,1056.0,12.5,48.1,0.6946,True,False,False
414,2004-03-27 22:00:00,1.6,1108.0,848.0,1023.0,1421.0,1003.0,11.8,50.8,0.7042,True,False,False
415,2004-03-27 23:00:00,2.1,1231.0,924.0,906.0,1483.0,1245.0,10.9,56.1,0.7326,True,False,False
416,2004-03-28 00:00:00,2.3,1293.0,937.0,930.0,1464.0,1200.0,10.9,55.9,0.7277,True,False,False
417,2004-03-28 01:00:00,2.3,1274.0,912.0,939.0,1451.0,1188.0,10.3,58.1,0.7278,True,False,False
418,2004-03-28 02:00:00,1.7,1135.0,827.0,1013.0,1395.0,1070.0,9.3,62.2,0.7294,True,False,False
419,2004-03-28 03:00:00,2.2,1151.0,911.0,935.0,1501.0,1075.0,8.2,66.7,0.7276,True,False,False
420,2004-03-28 04:00:00,1.3,1010.0,769.0,1110.0,1396.0,895.0,8.3,64.9,0.7124,True,False,False
421,2004-03-28 05:00:00,0.8,870.0,626.0,1325.0,1284.0,755.0,9.6,58.5,0.7,True,False,False
422,2004-03-28 06:00:00,1.1,983.0,688.0,1251.0,1342.0,806.0,7.7,66.4,0.699,True,False,False
423,2004-03-28 07:00:00,1.4,995.0,691.0,1219.0,1321.0,836.0,7.4,68.0,0.7043,True,False,False
424,2004-03-28 08:00:00,1.3,1024.0,747.0,1136.0,1382.0,897.0,9.7,58.6,0.7035,True,False,False
425,2004-03-28 09:00:00,1.9,1163.0,880.0,959.0,1486.0,1073.0,12.5,50.1,0.7242,True,False,False
426,2004-03-28 10:00:00,2.3,1218.0,938.0,918.0,1501.0,1088.0,16.8,36.9,0.7018,True,False,False
427,2004-03-28 11:00:00,2.3,1210.0,958.0,933.0,1514.0,1036.0,19.2,31.3,0.6887,True,False,False
428,2004-03-28 12:00:00,1.8,1114.0,887.0,1020.0,1438.0,768.0,21.3,26.4,0.6607,True,False,False
429,2004-03-28 13:00:00,1.4,995.0,796.0,1159.0,1287.0,587.0,21.2,23.1,0.5768,True,False,False
430,2004-03-28 14:00:00,1.0,927.0,700.0,1285.0,1189.0,452.0,18.6,25.0,0.5319,True,False,False
431,2004-03-28 15:00:00,1.4,1002.0,754.0,1189.0,1260.0,470.0,18.0,27.3,0.5594,True,False,False
432,2004-03-28 16:00:00,1.3,987.0,727.0,1213.0,1244.0,502.0,18.2,28.3,0.5848,True,False,False
433,2004-03-28 17:00:00,1.3,993.0,714.0,1217.0,1238.0,516.0,17.0,31.4,0.6048,True,False,False
434,2004-03-28 18:00:00,1.4,1012.0,746.0,1174.0,1301.0,555.0,15.6,35.0,0.617,True,False,False
435,2004-03-28 19:00:00,1.9,1114.0,823.0,1068.0,1357.0,671.0,14.1,40.2,0.6438,True,False,False
436,2004-03-28 20:00:00,1.8,1093.0,789.0,1102.0,1329.0,788.0,13.4,43.2,0.6623,True,False,False
437,2004-03-28 21:00:00,1.1,968.0,669.0,1261.0,1246.0,538.0,12.3,46.8,0.6686,True,False,False
438,2004-03-28 22:00:00,1.1,960.0,666.0,1266.0,1224.0,544.0,11.9,46.5,0.6449,True,False,False
439,2004-03-28 23:00:00,1.1,942.0,648.0,1300.0,1204.0,500.0,11.5,46.6,0.6319,True,False,False
440,2004-03-29 00:00:00,0.9,888.0,598.0,1396.0,1156.0,417.0,10.6,48.0,0.6135,True,False,False
441,2004-03-29 01:00:00,0.6,818.0,524.0,1588.0,1071.0,341.0,10.7,45.8,0.5895,True,False,False
442,2004-03-29 02:00:00,0.5,840.0,509.0,1643.0,1076.0,352.0,10.4,46.6,0.5901,True,False,False
443,2004-03-29 03:00:00,0.7,894.0,524.0,1557.0,1095.0,397.0,10.1,47.8,0.5913,True,False,False
444,2004-03-29 04:00:00,0.6,864.0,516.0,1496.0,1153.0,502.0,11.3,46.9,0.628,True,False,False
445,2004-03-29 05:00:00,0.7,898.0,559.0,1441.0,1180.0,648.0,10.1,51.2,0.6341,True,False,False
446,2004-03-29 06:00:00,0.9,946.0,643.0,1309.0,1232.0,760.0,9.9,50.7,0.6167,True,False,False
447,2004-03-29 07:00:00,2.9,1309.0,1125.0,844.0,1687.0,1183.0,8.1,56.8,0.615,True,False,False
448,2004-03-29 08:00:00,4.1,1326.0,1289.0,714.0,1806.0,1431.0,10.9,44.1,0.5748,True,False,False
449,2004-03-29 09:00:00,1.5,966.0,786.0,1111.0,1258.0,705.0,11.8,37.6,0.5184,True,False,False
450,2004-03-29 10:00:00,1.5,975.0,793.0,1133.0,1254.0,637.0,13.9,33.2,0.5222,True,False,False
451,2004-03-29 11:00:00,1.5,988.0,803.0,1105.0,1293.0,658.0,15.6,30.1,0.5285,True,False,False
452,2004-03-29 12:00:00,1.4,971.0,786.0,1129.0,1272.0,546.0,16.5,29.0,0.5406,True,False,False
453,2004-03-29 13:00:00,1.6,1010.0,833.0,1070.0,1332.0,561.0,17.5,27.9,0.5517,True,False,False
454,2004-03-29 14:00:00,1.5,984.0,790.0,1131.0,1268.0,532.0,17.9,26.8,0.5446,True,False,False
455,2004-03-29 15:00:00,1.4,962.0,776.0,1131.0,1247.0,535.0,18.2,26.1,0.5387,True,False,False
